NACA 24012                                      
 Alfa =  24.37500 Re = 19899914.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126 -0.32158
   0.99384  0.00229 -0.32310
   0.98305  0.00407 -0.32579
   0.97039  0.00614 -0.32898
   0.95615  0.00843 -0.33263
   0.94082  0.01087 -0.33664
   0.92486  0.01337 -0.34091
   0.90856  0.01587 -0.34536
   0.89209  0.01837 -0.34998
   0.87554  0.02084 -0.35474
   0.85895  0.02328 -0.35965
   0.84232  0.02568 -0.36471
   0.82569  0.02805 -0.36991
   0.80904  0.03038 -0.37528
   0.79238  0.03268 -0.38082
   0.77572  0.03494 -0.38655
   0.75905  0.03716 -0.39247
   0.74238  0.03935 -0.39859
   0.72571  0.04150 -0.40494
   0.70904  0.04361 -0.41152
   0.69237  0.04568 -0.41836
   0.67570  0.04772 -0.42547
   0.65904  0.04971 -0.43287
   0.64237  0.05166 -0.44059
   0.62572  0.05357 -0.44865
   0.60907  0.05544 -0.45708
   0.59243  0.05726 -0.46591
   0.57580  0.05903 -0.47518
   0.55918  0.06075 -0.48492
   0.54258  0.06241 -0.49517
   0.52598  0.06403 -0.50599
   0.50941  0.06558 -0.51743
   0.49285  0.06708 -0.52955
   0.47632  0.06851 -0.54241
   0.45980  0.06988 -0.55610
   0.44331  0.07118 -0.57069
   0.42684  0.07240 -0.58627
   0.41041  0.07355 -0.60294
   0.39401  0.07461 -0.62080
   0.37764  0.07559 -0.63994
   0.36131  0.07648 -0.66046
   0.34503  0.07727 -0.68241
   0.32881  0.07796 -0.70583
   0.31266  0.07854 -0.73066
   0.29660  0.07901 -0.75680
   0.28069  0.07935 -0.78403
   0.26498  0.07956 -0.81209
   0.24951  0.07959 -0.84058
   0.23431  0.07943 -0.86849
   0.21936  0.07905 -0.88923
   0.20469  0.07843 -0.91739
   0.19029  0.07755 -1.11404
   0.17617  0.07639 -1.38389
   0.16235  0.07495 -1.66825
   0.14884  0.07320 -1.94688
   0.13566  0.07115 -2.21935
   0.12286  0.06879 -2.49007
   0.11046  0.06612 -2.76353
   0.09855  0.06315 -3.04212
   0.08719  0.05993 -3.32924
   0.07649  0.05649 -3.62809
   0.06655  0.05289 -3.93942
   0.05746  0.04922 -4.26530
   0.04929  0.04556 -4.60785
   0.04204  0.04198 -4.96601
   0.03569  0.03853 -5.34304
   0.03017  0.03524 -5.74196
   0.02538  0.03213 -6.16092
   0.02123  0.02919 -6.60862
   0.01763  0.02641 -7.07870
   0.01450  0.02377 -7.58465
   0.01179  0.02127 -8.12075
   0.00943  0.01887 -8.69216
   0.00739  0.01656 -9.28708
   0.00564  0.01433 -9.89007
   0.00414  0.01217-10.50207
   0.00288  0.01006-11.56573
   0.00186  0.00801-12.01760
   0.00106  0.00600-12.54016
   0.00049  0.00404-12.94587
   0.00014  0.00212-13.12726
   0.00000  0.00028-13.02866
   0.00008 -0.00154-12.66720
   0.00039 -0.00339-11.88649
   0.00098 -0.00524-10.64111
   0.00185 -0.00706 -9.00544
   0.00302 -0.00881 -7.21826
   0.00448 -0.01047 -5.52040
   0.00623 -0.01204 -4.04278
   0.00824 -0.01352 -2.83512
   0.01054 -0.01491 -1.88609
   0.01313 -0.01623 -1.15006
   0.01604 -0.01749 -0.58429
   0.01932 -0.01870 -0.15216
   0.02302 -0.01987  0.17783
   0.02724 -0.02101  0.42802
   0.03207 -0.02213  0.61709
   0.03767 -0.02324  0.75717
   0.04422 -0.02435  0.85895
   0.05194 -0.02546  0.92865
   0.06105 -0.02658  0.97225
   0.07173 -0.02771  0.99453
   0.08403 -0.02884  0.99990
   0.09781 -0.02995  0.99277
   0.11276 -0.03105  0.97716
   0.12853 -0.03214  0.95638
   0.14480 -0.03320  0.93249
   0.16135 -0.03425  0.90684
   0.17803 -0.03528  0.88048
   0.19474 -0.03627  0.85346
   0.21141 -0.03723  0.82623
   0.22801 -0.03813  0.79912
   0.24452 -0.03897  0.77190
   0.26092 -0.03973  0.74476
   0.27723 -0.04038  0.71830
   0.29346 -0.04093  0.69247
   0.30966 -0.04135  0.66819
   0.32588 -0.04167  0.64453
   0.34214 -0.04187  0.62200
   0.35845 -0.04198  0.60028
   0.37480 -0.04199  0.57864
   0.39118 -0.04191  0.55830
   0.40761 -0.04174  0.53815
   0.42408 -0.04150  0.51870
   0.44057 -0.04117  0.49961
   0.45710 -0.04078  0.48097
   0.47366 -0.04031  0.46313
   0.49024 -0.03978  0.44512
   0.50684 -0.03919  0.42754
   0.52347 -0.03853  0.41072
   0.54012 -0.03782  0.39344
   0.55678 -0.03705  0.37708
   0.57346 -0.03624  0.36018
   0.59016 -0.03537  0.34381
   0.60686 -0.03445  0.32771
   0.62358 -0.03349  0.31121
   0.64031 -0.03248  0.29521
   0.65704 -0.03143  0.27867
   0.67379 -0.03033  0.26238
   0.69054 -0.02920  0.24610
   0.70729 -0.02802  0.22934
   0.72404 -0.02681  0.21258
   0.74080 -0.02556  0.19587
   0.75756 -0.02427  0.17775
   0.77432 -0.02294  0.16060
   0.79107 -0.02157  0.14203
   0.80782 -0.02017  0.12373
   0.82456 -0.01873  0.10389
   0.84130 -0.01726  0.08423
   0.85802 -0.01575  0.06291
   0.87472 -0.01420  0.04078
   0.89137 -0.01261  0.01749
   0.90794 -0.01100 -0.00746
   0.92435 -0.00936 -0.03469
   0.94041 -0.00772 -0.06344
   0.95584 -0.00610 -0.09656
   0.97018 -0.00456 -0.12974
   0.98293 -0.00317 -0.16960
   0.99380 -0.00196 -0.19604
   1.00000 -0.00126 -0.32158
